dtstart,dtend,dtstamp,organizer,uid,attendee,created,description,last-modified,location,sequence,status,summary,transp
"2022-09-05T16:00:00","2022-09-05T17:00:00","2023-11-14T20:34:34Z","","2chc21si3pvosoqjqgqgge2vg3@google.com","","2022-09-08T12:34:42Z","  Instructor: Fri 330–530 (zoom: 843 1290 4078 passcode: 375876) (in person HN-1000F)Tutors (HN-1000J):   ","2022-10-18T14:44:01Z","","0","CONFIRMED","CSCI 260 - Tutoring ","OPAQUE"
"2022-09-07T18:00:00","2022-09-07T19:00:00","2023-11-14T20:34:34Z","","36mnoc5lp1u5c499792a1ip894@google.com","","2022-09-08T12:37:24Z","  Instructor: Fri 330–530 (zoom: 843 1290 4078 passcode: 375876) (in person HN-1000F)Tutors (HN-1000J):   ","2022-10-18T14:44:06Z","","0","CONFIRMED","CSCI 260 - Tutoring ","OPAQUE"
"2022-09-09T10:30:00","2022-09-09T12:30:00","2023-11-14T20:34:34Z","","3nn1r7c8kkmpgn28cv7h39086u@google.com","","2022-09-08T12:38:37Z","  Instructor: Fri 330–530 (zoom: 843 1290 4078 passcode: 375876) (in person HN-1000F)Tutors (HN-1000J):   ","2022-10-18T14:44:11Z","","0","CONFIRMED","CSCI 260 - Tutoring ","OPAQUE"
"2022-10-27T18:00:00Z","2022-10-27T19:00:00Z","2023-11-14T20:34:34Z","","3v4l4pdtvu0026t5r66q55sp76@google.com","","2022-10-25T13:01:43Z","<a href=https://cuny620-my.sharepoint.com/:w:/g/personal/carla_sanchez50_myhunter_cuny_edu/ERHYo5SHQB5CgkrKcnNvEsoB3T1P8xcyUbfEA9-FdykAIw?e=GBHPbD id=ow456 __is_owner=true>Panel Prep</a>","2022-10-25T20:17:17Z","https://www.google.com/url?q=https://us02web.zoom.us/j/82018581178&sa=D&source=calendar&ust=1667051613959117&usg=AOvVaw1XV21F0KdGnHJLkZqfV9pC","0","CONFIRMED","CCC Panel ","OPAQUE"
"2022-11-02T20:00:00Z","2022-11-02T21:00:00Z","2023-11-14T20:34:34Z","","2i5shj96hdqiqaeuntiakj4v0e@google.com","","2022-10-31T17:28:58Z","","2022-10-31T17:28:58Z","","0","CONFIRMED","Meeting w/ Prof Nath","OPAQUE"
"2022-11-05T18:00:00Z","2022-11-05T19:00:00Z","2023-11-14T20:34:34Z","","0qba4o0rj1kkb6fhde1jsm8k3v@google.com","","2022-10-31T18:53:56Z","<span dir=auto>&nbsp;first impression </span><span dir=auto></span><span dir=auto>- put context- very important </span><span dir=auto></span><span dir=auto>- your work don't speak for itself</span><span dir=auto></span><span dir=auto>- always ask who, where, what, why, how, what's the relation to this and that</span><span dir=auto></span><span dir=auto>- build trust</span><span dir=auto></span><span dir=auto>- put the overview, challenge, goal &amp; make it clear </span><span dir=auto></span><span dir=auto>- what value it will bring to your client</span><span dir=auto></span><span dir=auto>- consistency- 3-5 solid examples/projects or put experiments for unfinished projects</span><span dir=auto></span><span dir=auto>- double check spelling and grammar</span><span dir=auto></span><span dir=auto>- use/put captions</span><span dir=auto></span><span dir=auto>- have empathy, don't assume that they already know </span><span dir=auto></span><span dir=auto>- share unique POV</span><span dir=auto></span><span dir=auto>- be clear in your specialization&nbsp;</span>","2022-10-31T18:53:56Z","","0","CONFIRMED","Work on Portfolio","OPAQUE"
"2023-03-27T12:30:00Z","2023-03-27T13:30:00Z","2023-11-14T20:34:34Z","","47pauk6fnvbtb79s70pv00nbkh@google.com","","2022-11-05T18:57:10Z","","2022-11-05T18:57:10Z","","0","CONFIRMED","Nahfila's B day","OPAQUE"
"2022-08-22T15:30:00","2022-08-22T16:30:00","2023-11-14T20:34:34Z","","74vfs2be9456g4tuha5ef82kmc@google.com","","2022-08-25T18:22:56Z","","2022-11-07T23:01:29Z","","0","CONFIRMED","MATH 160 Office Hours","OPAQUE"
"2022-08-25T15:30:00","2022-08-25T16:30:00","2023-11-14T20:34:34Z","","onb9esp7qa0p9h0j7un1fj45ko@google.com","","2022-08-25T18:22:56Z","","2022-11-07T23:01:29Z","","1","CONFIRMED","MATH 160 Office Hours","OPAQUE"
"2022-11-10T19:00:00Z","2022-11-10T20:00:00Z","2023-11-14T20:34:34Z","","0416kfgjrstmlb0b79hvsv000e@google.com","","2022-11-08T22:20:14Z","","2022-11-08T22:20:14Z","","0","CONFIRMED","CUNY BA Onboarding Session","OPAQUE"
"2022-11-10T19:30:00Z","2022-11-10T20:30:00Z","2023-11-14T20:34:34Z","","2iai9k2eurpdghfhnd00e0n6o4@google.com","","2022-11-10T18:42:58Z","","2022-11-10T18:42:58Z","","0","CONFIRMED","Matrix Algebra Tutoring","OPAQUE"
"2022-09-06T14:30:00","2022-09-06T15:30:00","2023-11-14T20:34:34Z","","02etid9ioog7rpu2b9v8r017h4@google.com","","2022-09-03T23:17:12Z","<p>ICPC (Competitive Programming) Practice Sessions. See&nbsp;<a href=http://acmgnyr.org/year2021/><u>http://acmgnyr.org/year2021/</u></a>&nbsp;for more information.</p><p>We will meet in HN 1001C.</p>","2022-11-10T18:43:47Z","","0","CONFIRMED","General Tutoring with Justin Tojeira","OPAQUE"
"2022-08-25T11:30:00","2022-08-25T12:45:00","2023-11-14T20:34:34Z","","42ion1cucrglbslefpehcrk2al@google.com","","2022-06-01T19:04:34Z","ThomHunter 412","2022-11-15T19:34:43Z","","0","CONFIRMED","MATH 160","OPAQUE"
"2022-11-16T23:00:00Z","2022-11-17T00:00:00Z","2023-11-14T20:34:34Z","","4e03753tr73ie7edvu08casb8m@google.com","","2022-11-16T14:39:40Z","<a href=https://baruch.zoom.us/j/3796143109 id=ow696 __is_owner=true>https://baruch.zoom.us/j/3796143109</a>","2022-11-16T14:40:00Z","","0","CONFIRMED","Zoom meeting","OPAQUE"
"2022-12-12T23:00:00Z","2022-12-13T00:00:00Z","2023-11-14T20:34:34Z","","6vbp5uhb5npmv2coeagtoakh4t@google.com","","2022-12-05T21:02:51Z","B126 Hunter West","2022-12-05T21:02:51Z","","0","CONFIRMED","German Party","OPAQUE"
"2022-12-06T17:30:00Z","2022-12-06T18:30:00Z","2023-11-14T20:34:34Z","","0o9lembg28abbg20i00nt7poqv@google.com","","2022-12-05T21:26:27Z","","2022-12-05T21:26:27Z","","0","CONFIRMED","German OPI","OPAQUE"
"2022-09-02T10:00:00","2022-09-02T11:00:00","2023-11-14T20:34:34Z","","4pba1ohvejvpauf57fn07jhdgl@google.com","","2022-08-25T19:05:11Z","","2023-01-24T02:44:51Z","","0","CONFIRMED","CSCI 235 Office Hours","OPAQUE"
"2022-08-26T11:00:00","2022-08-26T15:30:00","2023-11-14T20:34:34Z","","555ird8545vrequkhah23ekdgo@google.com","","2022-09-03T17:37:47Z","","2023-01-24T02:44:52Z","","0","CONFIRMED","Lab 1001B Drop-in Tutoring","OPAQUE"
"2022-11-01T11:30:00","2022-11-01T12:45:00","2023-11-14T20:34:34Z","","0r0rg8e04iva7gki3b1fgq9ghk@google.com","","2022-10-28T16:06:36Z","","2023-01-24T02:44:53Z","","0","CONFIRMED","Code Check-In","OPAQUE"
"2023-01-24T15:00:00Z","2023-01-24T16:00:00Z","2023-11-14T20:34:34Z","","70sm4ob26gpm8bb5c8sjcb9k6kr3ibb26go68bb46sqmccb2chij2ohg60@google.com","","2023-01-24T02:44:53Z","","2023-01-24T02:44:53Z","","0","CONFIRMED","Hunter Meeting","OPAQUE"
"2022-08-25T12:30:00","2022-08-25T17:00:00","2023-11-14T20:34:34Z","","0930mbkvcpj4mblpq7pcqkna76@google.com","","2022-08-25T19:08:36Z","","2023-01-26T19:35:36Z","","0","CONFIRMED","Lab 1001B Drop-in Tutoring","OPAQUE"
"2022-09-08T14:30:00","2022-09-08T16:30:00","2023-11-14T20:34:34Z","","3af3k13k4a3bmnf3khb86hr2op@google.com","","2022-09-08T12:38:10Z","  Instructor: Fri 330–530 (zoom: 843 1290 4078 passcode: 375876) (in person HN-1000F)Tutors (HN-1000J):   ","2023-01-26T19:35:59Z","","0","CONFIRMED","CSCI 260 - Tutoring ","OPAQUE"
"2022-09-30T12:00:00","2022-09-30T15:00:00","2023-11-14T20:34:34Z","","08pc7flp92f8lib12i2jjms1mf@google.com","","2022-09-30T18:09:28Z","<a href=https://us02web.>https://us02web.</a>zoom.us/j/84940643693?pwd=L0t6d0xMbFliWXBMZ1JNd3BmQXZUdz09","2023-01-26T19:36:05Z","","1","CONFIRMED","REU Meeting","OPAQUE"
"2022-09-21T15:00:00","2022-09-21T16:00:00","2023-11-14T20:34:34Z","","53v8u5lfj5acvhvtft6klqfe03@google.com","","2022-09-20T14:11:42Z","<p>Dear all,</p><p><br></p><p>I am excited to meet all of you this week. I am emailing you because we have finally been assigned a room for our seminar.&nbsp;The room is going to be&nbsp;<b>AC (Academic Core) 1C02</b>.</p><p><br></p><p>Just to remind everyone. The plan is to meet on</p><p><b><u>Tuesdays, from 2 to 3 PM</u>:</b>&nbsp;<b>Rachel</b>,&nbsp;<b>Matthew</b>,&nbsp;<b>Stephen</b>,&nbsp;and&nbsp;<b>Tahda</b>&nbsp;and on</p><p><b><u>Wednesdays, from 3 to 4 PM</u>:</b>&nbsp;<b>Hayim</b>,&nbsp;<b>Carla</b>,&nbsp;<b>Hakil</b>, and&nbsp;<b>Gursimran.</b><br></p><p><b><br></b></p><p>This week, we will try to cover Unit 1 (if possible). Otherwise, I can send out solutions to all the exercises that appear here, and certainly answer any questions about the material.</p><p><br></p><p>Be well, and see you this week,</p><p><br></p><p>Prof. Carta</p>","2023-01-26T19:39:45Z","York College, 94-20 Guy R Brewer Blvd, Jamaica, NY 11451, USA","1","CONFIRMED","REU meeting at York","OPAQUE"
"2023-02-10","2023-02-11","2023-11-14T20:34:34Z","","34tmksf6ibsr9jmgonmidnmhld@google.com","","2023-01-27T00:34:12Z","","2023-01-27T00:34:12Z","","0","CONFIRMED","CSCI395 Assignment 1 Due","TRANSPARENT"
"2023-02-23","2023-02-24","2023-11-14T20:34:34Z","","06gq99es9e56kbba4q70m4oqao@google.com","","2023-01-27T16:02:29Z","","2023-01-27T16:02:29Z","","0","CONFIRMED","Symbolic Logic Txt Bk due","TRANSPARENT"
"2022-08-29T14:00:00","2022-08-29T17:00:00","2023-11-14T20:34:34Z","","5ibv7fic1iej1hvcvff7g0qguc@google.com","","2022-08-29T22:29:22Z","1440 Hunter West (14th floor)","2023-01-29T20:53:15Z","","0","CONFIRMED","German Tutoring","OPAQUE"
"2022-09-05T18:00:00","2022-09-05T19:00:00","2023-11-14T20:34:34Z","","1anjhc001qlvqhmfh3upk8drnn@google.com","","2022-09-08T12:35:26Z","  Instructor: Fri 330–530 (zoom: 843 1290 4078 passcode: 375876) (in person HN-1000F)Tutors (HN-1000J):   ","2023-01-29T20:53:19Z","","0","CONFIRMED","CSCI 260 - Tutoring ","OPAQUE"
"2022-11-15T16:00:00","2022-11-15T17:00:00","2023-11-14T20:34:34Z","","4p2lrmg19r4m3lc361mv61lpr5@google.com","","2022-11-10T18:43:40Z","","2023-01-29T20:53:27Z","","0","CONFIRMED","Matrix Algebra Tutoring","OPAQUE"
"2023-01-30T10:00:00","2023-01-30T11:15:00","2023-11-14T20:34:34Z","","u3getnn5cjcnp2m9s7t8cgtuec@google.com","","2023-01-26T19:38:48Z","","2023-01-29T20:56:01Z","","2","CONFIRMED","CSCI 335","OPAQUE"
"2023-02-06T10:00:00","2023-02-06T11:15:00","2023-11-14T20:34:34Z","","u3getnn5cjcnp2m9s7t8cgtuec_R20230206T150000@google.com","","2023-01-26T19:38:48Z","","2023-01-29T20:56:01Z"," HW 714","2","CONFIRMED","CSCI 335","OPAQUE"
"2023-02-02T17:30:00","2023-02-02T20:10:00","2023-11-14T20:34:34Z","","4lgqbcnumqs3emvvbrn3uut0k9@google.com","","2023-01-26T19:43:10Z","","2023-01-29T20:57:58Z","Hunter West 507","1","CONFIRMED","CSCI 395","OPAQUE"
"2023-01-31T21:00:00Z","2023-01-31T22:00:00Z","2023-11-14T20:34:34Z","","0f1fvg958r19s60tk24qsp5u1e@google.com","","2023-01-29T20:59:10Z","","2023-01-29T20:59:10Z","","0","CONFIRMED","WICS meeting","OPAQUE"
"2023-01-30T11:30:00","2023-01-30T12:45:00","2023-11-14T20:34:34Z","","0sj9g2mspigbp28537l6njmrs0@google.com","","2023-01-26T19:41:28Z","","2023-01-30T16:35:20Z","509B","1","CONFIRMED","GERMN 334","OPAQUE"
"2023-02-03T19:00:00Z","2023-02-03T20:00:00Z","2023-11-14T20:34:34Z","","1osespqemn26u8rstcohaaoerr@google.com","","2023-01-31T20:08:09Z","","2023-01-31T20:08:09Z","","0","CONFIRMED","CUNY BA Study Abroad Workshop","OPAQUE"
"2023-02-10T21:00:00Z","2023-02-10T22:00:00Z","2023-11-14T20:34:34Z","","6jsh1rr2v95g821ccikk033cne@google.com","","2023-01-31T20:09:14Z","","2023-01-31T20:09:14Z","","0","CONFIRMED","CUNY BA Scholarships Workshop: Available Opportunities and Best Practices","OPAQUE"
"2023-02-09T21:00:00Z","2023-02-09T22:00:00Z","2023-11-14T20:34:34Z","","0mkl7b7leoh9snn15a6leuik0g@google.com","","2023-02-09T19:29:16Z","","2023-02-09T19:29:16Z","","0","CONFIRMED","Graduate Center Meeting","OPAQUE"
"2023-02-27","2023-02-28","2023-11-14T20:34:34Z","","6kpj4e1i65i32b9g71j36b9k6gqj8bb270s3ab9nccojephmckomachl6s@google.com","","2023-02-13T02:49:48Z","","2023-02-13T02:49:48Z","","0","CONFIRMED","Anniversary ","OPAQUE"
"2023-02-17T19:00:00Z","2023-02-17T20:00:00Z","2023-11-14T20:34:34Z","","6fab4p4nsv6v349htnntn2jiv9@google.com","","2023-02-16T15:45:02Z","","2023-02-16T15:45:02Z","","0","CONFIRMED","WICS president talk","OPAQUE"
"2022-03-07T13:00:00","2022-03-07T14:00:00","2023-11-14T20:34:34Z","","4mfk8snd0ttqbbddbj5n65top2@google.com","","2022-03-08T21:00:09Z","","2023-02-16T15:46:07Z","","0","CONFIRMED","Lunch","OPAQUE"
"2023-02-17T01:30:00Z","2023-02-17T02:30:00Z","2023-11-14T20:34:34Z","","3g2sst9hievcn6no145p5g8hik@google.com","","2023-02-16T15:46:38Z","","2023-02-16T15:46:38Z","","0","CONFIRMED","Meeting with professor Nath","OPAQUE"
"2023-02-17T20:30:00Z","2023-02-17T21:30:00Z","2023-11-14T20:34:34Z","","60rm2o9o70p3ebb36lh66b9k6gs3eb9o6opj2b9oc4oj6c9p6cq32c9j6k@google.com","","2023-02-17T15:26:58Z","","2023-02-17T15:26:58Z","","0","CONFIRMED","Dr Nath at grad center","OPAQUE"
"2023-05-12T17:00:00Z","2023-05-12T18:00:00Z","2023-11-14T20:34:34Z","","2mosl7m9mpnvaao4jhoo3shh0r@google.com","","2023-02-21T19:46:06Z","","2023-02-21T19:46:06Z","Martin E. Segal Theatre Center, 365 5th Ave, New York, NY 10016, USA","0","CONFIRMED","CUNY BA Student Showcase","OPAQUE"
"2023-02-23T21:00:00Z","2023-02-23T22:00:00Z","2023-11-14T20:34:34Z","","02dg9o9kn7k8n2hkeoot1oggdd@google.com","","2023-02-21T19:48:16Z","<strong>Hemmerdinger Hall (East 706) – Thursday, February 23<sup>rd</sup> 4:00pm <u>Contact</u>: fb574@hunter.cuny.edu</strong>","2023-02-21T19:48:16Z","","0","CONFIRMED","One Year Later: Russia's War in Ukraine, Germany's Policy Pivot and Implications for Transatlantic Relations","OPAQUE"
"2023-02-27T23:00:00Z","2023-02-28T00:00:00Z","2023-11-14T20:34:34Z","","75g1r1u5j5a719oeskigetl4d1@google.com","","2023-02-22T00:46:27Z","","2023-02-22T00:46:27Z","","0","CONFIRMED","Wics meeting","OPAQUE"
"2023-02-24T20:30:00Z","2023-02-24T21:30:00Z","2023-11-14T20:34:34Z","","3p8kfo9hich26khsc8o40r8ijo@google.com","","2023-02-24T19:47:16Z","<a href=https://nam10.safelinks.protection.outlook.com/?url=https%3A%2F%2Fus02web.zoom.us%2Fj%2F2197829718&amp;data=05%7C01%7Ccarla.sanchez50%40myhunter.cuny.edu%7Cea350b2503434dec190508db15dd7972%7C2a1907c3592c40cb8a887f2d40bd937a%7C0%7C0%7C638127813210607571%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C3000%7C%7C%7C&amp;sdata=xVGXqBdfMlBTbGTloAsp6FEHEMkp08QbIkCunGpOOwg%3D&amp;reserved=0>https://nam10.safelinks.protection.outlook.com/?url=https%3A%2F%2Fus02web.zoom.us%2Fj%2F2197829718&amp;data=05%7C01%7Ccarla.sanchez50%40myhunter.cuny.edu%7Cea350b2503434dec190508db15dd7972%7C2a1907c3592c40cb8a887f2d40bd937a%7C0%7C0%7C638127813210607571%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C3000%7C%7C%7C&amp;sdata=xVGXqBdfMlBTbGTloAsp6FEHEMkp08QbIkCunGpOOwg%3D&amp;reserved=0</a>","2023-02-24T19:47:16Z","","0","CONFIRMED","1:1 Sarah ","OPAQUE"
"2023-07-27","2023-07-29","2023-11-14T20:34:34Z","","ccom6opm71hm4bb26kr6cb9kc5i3ibb16pj3gb9gckp3aopiclhm4opm6o@google.com","","2023-02-28T03:21:23Z","","2023-02-28T03:21:23Z","","0","CONFIRMED","Brandon's b day","OPAQUE"
"2023-01-15","2023-01-16","2023-11-14T20:34:34Z","","6hj32d1n61gj6bb5coqj6b9k74rm4bb16gp6abb6chij8ohi64rjap9g6g@google.com","","2023-02-28T03:24:03Z","","2023-02-28T03:24:03Z","","0","CONFIRMED","Naf's B day","OPAQUE"
"2022-01-30T13:00:00","2022-01-30T15:00:00","2023-11-14T20:34:34Z","mailto:c_0n9snukptcqji2cdd8hfvaccmc@group.calendar.google.com","6gn0q8ita9c7g4jh7g55ss8av3@google.com","mailto:csanchezgina@gmail.com","2021-12-26T17:34:40Z","Agenda: CodePath Cybersecurity Hunter (Section 1) Spring 2022<br><br>Meeting ID:&nbsp;986 8142 6942<br>Passcode: security<br><br>Registration: https://zoom.us/meeting/register/tJwrf-isrD0jHtZzCpg3-CWvxNHIsG8-kaqM<br><br>If you have any questions or concerns, please reach out to&nbsp;<a href=mailto:support@codepath.org>support@codepath.org</a>.","2023-03-04T00:41:08Z","https://zoom.us/j/98681426942","1","CONFIRMED","CodePath Cybersecurity Hunter (Section 1) Spring 2022","OPAQUE"
"2022-01-30T13:00:00","2022-01-30T15:00:00","2023-11-14T20:34:34Z","mailto:c_0n9snukptcqji2cdd8hfvaccmc@group.calendar.google.com","6gn0q8ita9c7g4jh7g55ss8av3@google.com","mailto:csanchezgina@gmail.com","2021-12-26T17:34:40Z","Agenda: CodePath Cybersecurity Hunter (Section 1) Spring 2022<br><br>Meeting ID:&nbsp;986 8142 6942<br>Passcode: security<br><br>Registration: https://zoom.us/meeting/register/tJwrf-isrD0jHtZzCpg3-CWvxNHIsG8-kaqM<br><br>If you have any questions or concerns, please reach out to&nbsp;<a href=mailto:support@codepath.org>support@codepath.org</a>.","2023-03-04T00:41:08Z","https://zoom.us/j/98681426942","1","CONFIRMED","CodePath Cybersecurity Hunter (Section 1) Spring 2022","OPAQUE"
"2022-02-06T13:00:00","2022-02-06T15:00:00","2023-11-14T20:34:34Z","mailto:c_0n9snukptcqji2cdd8hfvaccmc@group.calendar.google.com","6gn0q8ita9c7g4jh7g55ss8av3@google.com","mailto:csanchezgina@gmail.com","2021-12-26T17:34:40Z","Agenda: CodePath Cybersecurity Hunter (Section 1) Spring 2022<br><br>Meeting ID:&nbsp;986 8142 6942<br>Passcode: security<br><br>Registration: https://zoom.us/meeting/register/tJwrf-isrD0jHtZzCpg3-CWvxNHIsG8-kaqM<br><br>If you have any questions or concerns, please reach out to&nbsp;<a href=mailto:support@codepath.org>support@codepath.org</a>.","2023-03-04T00:41:08Z","https://zoom.us/j/98681426942","1","CONFIRMED","CodePath Cybersecurity Hunter (Section 1) Spring 2022","OPAQUE"
"2022-02-27T13:00:00","2022-02-27T15:00:00","2023-11-14T20:34:34Z","mailto:c_0n9snukptcqji2cdd8hfvaccmc@group.calendar.google.com","6gn0q8ita9c7g4jh7g55ss8av3_R20220220T180000@google.com","mailto:csanchezgina@gmail.com","2021-12-26T17:34:40Z","Agenda: CodePath Cybersecurity Hunter (Section 1) Spring 2022<br><br>Meeting ID:&nbsp;986 8142 6942<br>Passcode: security<br><br>Registration: https://zoom.us/meeting/register/tJwrf-isrD0jHtZzCpg3-CWvxNHIsG8-kaqM<br><br>If you have any questions or concerns, please reach out to&nbsp;<a href=mailto:support@codepath.org>support@codepath.org</a>.","2023-03-04T00:41:08Z","https://zoom.us/j/98681426942","1","CONFIRMED","CodePath Cybersecurity Hunter (Section 1) Spring 2022","OPAQUE"
"2022-03-13T13:00:00","2022-03-13T15:00:00","2023-11-14T20:34:34Z","mailto:c_0n9snukptcqji2cdd8hfvaccmc@group.calendar.google.com","6gn0q8ita9c7g4jh7g55ss8av3_R20220220T180000@google.com","mailto:csanchezgina@gmail.com","2021-12-26T17:34:40Z","Agenda: CodePath Cybersecurity Hunter (Section 1) Spring 2022<br><br>Meeting ID:&nbsp;986 8142 6942<br>Passcode: security<br><br>Registration: https://zoom.us/meeting/register/tJwrf-isrD0jHtZzCpg3-CWvxNHIsG8-kaqM<br><br>If you have any questions or concerns, please reach out to&nbsp;<a href=mailto:support@codepath.org>support@codepath.org</a>.","2023-03-04T00:41:08Z","https://zoom.us/j/98681426942","1","CONFIRMED","CodePath Cybersecurity Hunter (Section 1) Spring 2022","OPAQUE"
"2022-02-20T13:00:00","2022-02-20T15:00:00","2023-11-14T20:34:34Z","mailto:c_0n9snukptcqji2cdd8hfvaccmc@group.calendar.google.com","6gn0q8ita9c7g4jh7g55ss8av3_R20220220T180000@google.com","mailto:csanchezgina@gmail.com","2021-12-26T17:34:40Z","Agenda: CodePath Cybersecurity Hunter (Section 1) Spring 2022<br><br>Meeting ID:&nbsp;986 8142 6942<br>Passcode: security<br><br>Registration: https://zoom.us/meeting/register/tJwrf-isrD0jHtZzCpg3-CWvxNHIsG8-kaqM<br><br>If you have any questions or concerns, please reach out to&nbsp;<a href=mailto:support@codepath.org>support@codepath.org</a>.","2023-03-04T00:41:08Z","https://zoom.us/j/98681426942","1","CONFIRMED","CodePath Cybersecurity Hunter (Section 1) Spring 2022","OPAQUE"
"2021-06-07T12:05:00Z","2021-06-07T16:25:00Z","2023-11-14T20:34:34Z","mailto:unknownorganizer@calendar.google.com","7kukuqrfedlm2f9tttj0ndt8b9u3ti5rk8joc7offtc068jmch6mv1inq5e1hv6cnkgg","mailto:csanchezgina@gmail.com","2021-05-07T17:00:57Z","Delta flight 970\nNew York JFK 08:05 (local time) - Denver DEN 10:25 (local time)\n\nConfirmation number: HH22U6","2023-03-04T00:41:13Z","New York JFK","0","CONFIRMED","Flight to Denver (DL 970)","TRANSPARENT"
"2021-11-17T00:00:00Z","2021-11-17T01:00:00Z","2023-11-14T20:34:34Z","mailto:unknownorganizer@calendar.google.com","7kukuqrfedlm2f9tl19o0apmmbejeoi49gorsi3b2qds00itpn2d4vvhopb3ofob0ftg","mailto:csanchezgina@gmail.com","2021-08-13T14:05:25Z","Ticket(s) for Elita\nTrans-Pecos, New York, United States, 11385\n\nConfirmation number: MA8Y388LX","2023-03-04T00:41:14Z","Trans-Pecos, New York, United States, 11385","0","CONFIRMED","Elita Concert","TRANSPARENT"
"2022-02-18T17:30:00Z","2022-02-18T18:00:00Z","2023-11-14T20:34:34Z","mailto:esierra@mjhs.org","040000008200E00074C5B7101A82E00800000000609F989E9A22D801000000000000000010000000AF1267CB2917FB419895231B011CB2E6","mailto:csanchezgina@gmail.com","2022-02-15T23:34:41Z","\n________________________________________________________________________________\nMicrosoft Teams meeting\nJoin on your computer or mobile app\nClick here to join the meeting<https://teams.microsoft.com/l/meetup-join/19%3ameeting_MmIwYjUzMGUtZmQzYS00OGU0LWI5MjQtNjJlMzA0MTNiNTZl%40thread.v2/0?context=%7b%22Tid%22%3a%2200e7ba7e-2434-4488-94c9-9fcda612f634%22%2c%22Oid%22%3a%22a2d6b742-5759-47d8-8c0d-2c132d45cd9e%22%7d>\n[https://support.mjhs.org/logos/mjhslogo.small.png]\nLearn More<https://aka.ms/JoinTeamsMeeting> | Meeting options<https://teams.microsoft.com/meetingOptions/?organizerId=a2d6b742-5759-47d8-8c0d-2c132d45cd9e&tenantId=00e7ba7e-2434-4488-94c9-9fcda612f634&threadId=19_meeting_MmIwYjUzMGUtZmQzYS00OGU0LWI5MjQtNjJlMzA0MTNiNTZl@thread.v2&messageId=0&language=en-US>\n________________________________________________________________________________\n\n---------------------------------------------------------------------\nNOTE: The information in or attached to this email is confidential and may be legally privileged. If you are not the intended recipient, you must not read, use or disseminate the information. Although this email and any attachments are believed to be free of any virus or other defect that might affect any computer system into which it is received and opened, it is the responsibility of the recipient to ensure that it is virus free and no responsibility is accepted by the sender for any loss or damage arising in any way from its use.\n---------------------------------------------------------------------\n","2023-03-04T00:41:16Z","Microsoft Teams Meeting","0","CONFIRMED","Handwashing Competency","OPAQUE"
"2021-10-18T20:00:00Z","2021-10-18T21:00:00Z","2023-11-14T20:34:34Z","mailto:careerfair@codepath.org","1fe77f5sn3b7jh9sneccnudtjq@google.com","mailto:csanchezgina@gmail.com","2021-10-11T16:45:20Z","<br>Topic: VCF Student Info Session <br><br>Time: Oct 18, 2021 04:00 PM Eastern Time (US and Canada)<br><br>Join Zoom Meeting<br><br>&nbsp;<a href=https://zoom.us/j/93247891325>https://zoom.us/j/93247891325</a><br><br>Meeting ID: 950 6100 7013<br>One tap mobile<br>+13126266799,,95061007013# US (Chicago)<br>+16468769923,,95061007013# US (New York)<br><br>Dial by your location<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;+1 312 626 6799 US (Chicago)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;+1 646 876 9923 US (New York)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;+1 301 715 8592 US (Washington DC)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;+1 346 248 7799 US (Houston)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;+1 669 900 6833 US (San Jose)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;+1 253 215 8782 US (Tacoma)<br>Meeting ID: 950 6100 7013<br>Find your local number: <a href=https://zoom.us/u/abhWMuEOt>https://zoom.us/u/abhWMuEOt</a>","2023-03-04T00:41:17Z"," https://zoom.us/j/93247891325","1","CONFIRMED","VCF Student Info Session ","OPAQUE"
