dtstart,dtend,dtstamp,created,description,last-modified,location,sequence,status,summary
"2023-06-10T19:15:00Z","2023-06-10T20:15:00Z","2023-11-14T20:34:34Z","2023-06-07T20:37:56Z","al Badawi\n151 Atlantic Ave, Brooklyn, NY 11201\n+1 718-689-5888","2023-06-07T20:37:56Z","151 Atlantic Ave, Brooklyn, NY 11201","0","CONFIRMED","Reservation at al Badawi"
"2023-06-09T16:30:00Z","2023-06-09T17:30:00Z","2023-11-14T20:34:34Z","2023-06-08T19:06:34Z","<a href=https://nam10.safelinks.protection.outlook.com/?url=https%3A%2F%2Fus04web.zoom.us%2Fj%2F77608885051%3Fpwd%3D7bQhSyiKIyEzCEOpaFtxeMdp3Bcw47.1&amp;data=05%7C01%7CCARLA.SANCHEZ50%40myhunter.cuny.edu%7C2261f14352044177518808db685308ab%7C2a1907c3592c40cb8a887f2d40bd937a%7C0%7C0%7C638218478104371692%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C3000%7C%7C%7C&amp;sdata=XcXsX1TBYikZaqxkhg9UgKymnv%2Bsb6%2BPeK6c8xIrDG4%3D&amp;reserved=0>https://nam10.safelinks.protection.outlook.com/?url=https%3A%2F%2Fus04web.zoom.us%2Fj%2F77608885051%3Fpwd%3D7bQhSyiKIyEzCEOpaFtxeMdp3Bcw47.1&amp;data=05%7C01%7CCARLA.SANCHEZ50%40myhunter.cuny.edu%7C2261f14352044177518808db685308ab%7C2a1907c3592c40cb8a887f2d40bd937a%7C0%7C0%7C638218478104371692%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C3000%7C%7C%7C&amp;sdata=XcXsX1TBYikZaqxkhg9UgKymnv%2Bsb6%2BPeK6c8xIrDG4%3D&amp;reserved=0</a>","2023-06-08T19:06:34Z","","0","CONFIRMED","Interview"
"2023-07-03T17:30:00Z","2023-07-03T18:30:00Z","2023-11-14T20:34:34Z","2023-06-30T14:14:41Z","<p><strong>-person meetings: </strong> Will take place in the Pre-Professional Advising Center, East Building 711-E, on the Main Campus. </p>","2023-06-30T14:15:08Z","","0","CONFIRMED","Meeting w/ Lassonde "
"2024-01-01","2024-01-06","2023-11-14T20:34:34Z","2023-06-30T15:13:02Z","future scholarship:<br><a href=https://www.palantir.com/careers/students/scholarship/future/>https://www.palantir.com/careers/students/scholarship/future/</a><br>Betty Stevens scholarship:<br><a href=http://www.edfoundation.org/bettystevensfrecknallscholarship.htm>http://www.edfoundation.org/bettystevensfrecknallscholarship.htm</a>","2023-06-30T15:19:16Z","","0","CONFIRMED","Remember to check in on Scholarships"
"2022-09-29","2022-09-30","2023-11-14T20:34:34Z","2022-02-27T19:21:03Z","","2023-07-04T19:38:27Z","","1","CONFIRMED","Mendez&#39;s Birthday"
"2023-11-23T07:00:00Z","2023-11-23T08:00:00Z","2023-11-14T20:34:34Z","2023-07-14T18:24:53Z","","2023-07-14T18:24:53Z","","0","CONFIRMED","Justin's b day"
"2023-08-29T19:30:00Z","2023-08-29T20:30:00Z","2023-11-14T20:34:34Z","2023-08-14T23:58:41Z","<a href=https://www.cmu.edu/graduate/programs-services/grad/index.html>https://www.cmu.edu/graduate/programs-services/grad/index.html</a><br><br><a href=https://www.cmu.edu/graduate/programs-services/grad/cmu-ralesfellowsprogram-factsheet.pdf>https://www.cmu.edu/graduate/programs-services/grad/cmu-ralesfellowsprogram-factsheet.pdf</a>","2023-08-14T23:58:41Z","https://calendly.com/events/12cf9c7e-e84b-4d76-a443-fe53da420a05/google_meet","0","CONFIRMED","CMU Rales Fellowship meeting"
"2023-08-16T20:30:00Z","2023-08-16T21:30:00Z","2023-11-14T20:34:34Z","2023-08-15T00:04:46Z","<a href=https://nam10.safelinks.protection.outlook.com/?url=https%3A%2F%2Fmeet.google.com%2Fnjv-xrvf-njg%3Fhs%3D224&amp;data=05%7C01%7Ccarla.sanchez50%40myhunter.cuny.edu%7Ce0088f84bc0b45b3e13508db8f75ea11%7C2a1907c3592c40cb8a887f2d40bd937a%7C0%7C0%7C638261508840088792%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C3000%7C%7C%7C&amp;sdata=5yITYlyelY4IgOIGQrW8mHIQBha%2BEOayY4nUCB3uVls%3D&amp;reserved=0>https://nam10.safelinks.protection.outlook.com/?url=https%3A%2F%2Fmeet.google.com%2Fnjv-xrvf-njg%3Fhs%3D224&amp;data=05%7C01%7Ccarla.sanchez50%40myhunter.cuny.edu%7Ce0088f84bc0b45b3e13508db8f75ea11%7C2a1907c3592c40cb8a887f2d40bd937a%7C0%7C0%7C638261508840088792%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C3000%7C%7C%7C&amp;sdata=5yITYlyelY4IgOIGQrW8mHIQBha%2BEOayY4nUCB3uVls%3D&amp;reserved=0</a>","2023-08-15T00:04:50Z","","1","CONFIRMED","Lunch meeting with Gabe"
"2023-08-22T19:00:00","2023-08-22T20:30:00","2023-11-14T20:34:34Z","2023-08-15T00:09:04Z","","2023-08-15T00:09:04Z","","0","CONFIRMED","Logic and Computers"
"2023-08-23T17:30:00","2023-08-23T19:30:00","2023-11-14T20:34:34Z","2023-08-15T00:10:22Z","","2023-08-15T00:10:22Z","","0","CONFIRMED","Combatting the Far Right"
"2023-08-21T17:30:00","2023-08-21T19:30:00","2023-11-14T20:34:34Z","2023-08-15T00:07:06Z","","2023-08-15T00:11:14Z","","0","CONFIRMED","Thinking Critically in a Digital Society"
"2023-08-22T17:30:00","2023-08-22T18:45:00","2023-11-14T20:34:34Z","2023-08-15T00:08:00Z","","2023-08-16T18:56:43Z","","0","CONFIRMED","Computer Vis"
"2023-08-25T17:30:00","2023-08-25T18:45:00","2023-11-14T20:34:34Z","2023-08-15T00:08:00Z","","2023-08-16T18:57:02Z","","1","CONFIRMED","Computer Vis"
"2023-08-24T17:30:00","2023-08-24T18:45:00","2023-11-14T20:34:34Z","2023-08-15T00:08:00Z","","2023-08-16T18:57:02Z","","2","CONFIRMED","Computer Vis"
"2023-09-26T17:30:00","2023-09-26T18:45:00","2023-11-14T20:34:34Z","2023-08-15T00:08:00Z","","2023-08-16T18:58:04Z","","4","CONFIRMED","Computer Vis"
"2023-08-25T00:00:00Z","2023-08-25T00:30:00Z","2023-11-14T20:34:34Z","2023-08-24T18:29:25Z","Carla Sanchez is inviting you to a scheduled Zoom meeting.\n\nJoin Zoom Meeting\nhttps://us04web.zoom.us/j/75145315793?pwd=QIRKUj7OvOYBnmWY2FTxULHv4QQmha.1\n\nMeeting ID: 751 4531 5793\nPasscode: 2S9t1u\n\n","2023-08-24T18:29:25Z","https://us04web.zoom.us/j/75145315793?pwd=QIRKUj7OvOYBnmWY2FTxULHv4QQmha.1","0","CONFIRMED","SCRMS "
"2023-10-02","2023-10-03","2023-11-14T20:34:34Z","2023-09-03T17:16:22Z","","2023-09-03T17:16:22Z","","0","CONFIRMED","Roi's birthday "
"2023-10-06","2023-10-09","2023-11-14T20:34:34Z","2023-09-04T23:13:27Z","","2023-09-04T23:13:27Z","","0","CONFIRMED","Wedding"
"2023-09-22","2023-09-26","2023-11-14T20:34:34Z","2023-09-04T23:16:19Z","","2023-09-04T23:16:19Z","","0","CONFIRMED","visit"
"2023-09-11T20:00:00Z","2023-09-11T21:00:00Z","2023-11-14T20:34:34Z","2023-09-07T01:49:19Z","","2023-09-07T01:49:19Z","","0","CONFIRMED","Meeting with Prof Nicolai "
"2023-09-08T19:30:00Z","2023-09-08T20:30:00Z","2023-11-14T20:34:34Z","2023-09-07T01:50:30Z","","2023-09-07T01:50:37Z","","1","CONFIRMED","Meeting with Alyssa "
"2023-09-14T15:00:00","2023-09-14T16:00:00","2023-11-14T20:34:34Z","2023-09-07T01:51:49Z","","2023-09-07T01:52:08Z","","1","CONFIRMED","Meeting with Prof Nath"
"2023-09-11T17:00:00Z","2023-09-11T18:00:00Z","2023-11-14T20:34:34Z","2023-09-07T16:26:00Z","","2023-09-07T16:26:00Z","","0","CONFIRMED","Meeting with Sarah "
"2023-09-08T22:00:00Z","2023-09-08T23:00:00Z","2023-11-14T20:34:34Z","2023-09-09T03:21:23Z","","2023-09-09T03:21:23Z","","0","CONFIRMED","Meeting with OTR"
"2023-09-01T17:30:00","2023-09-01T18:45:00","2023-11-14T20:34:34Z","2023-08-15T00:08:00Z","","2023-09-09T03:24:26Z","","2","CONFIRMED","Computer Vis"
"2023-08-31T17:30:00","2023-08-31T18:45:00","2023-11-14T20:34:34Z","2023-08-15T00:08:00Z","","2023-09-09T03:24:26Z","","3","CONFIRMED","Computer Vis"
"2023-09-07T17:30:00","2023-09-07T18:45:00","2023-11-14T20:34:34Z","2023-08-15T00:08:00Z","","2023-09-09T03:24:26Z","","3","CONFIRMED","Computer Vis"
"2023-09-12T17:30:00","2023-09-12T18:45:00","2023-11-14T20:34:34Z","2023-08-15T00:08:00Z","","2023-09-09T03:24:26Z","","3","CONFIRMED","Computer Vis"
"2023-10-13","2023-10-14","2023-11-14T20:34:34Z","2023-09-09T03:26:10Z","","2023-09-09T03:26:10Z","","0","CONFIRMED","Facial"
"2023-09-02","2023-09-03","2023-11-14T20:34:34Z","2023-09-09T03:22:02Z","","2023-09-09T03:26:47Z","","1","CONFIRMED","Hair Cut"
"2023-09-02","2023-09-03","2023-11-14T20:34:34Z","2023-09-09T03:29:51Z","","2023-09-09T03:29:51Z","","0","CONFIRMED","Hair Wash"
"2023-08-28","2023-08-29","2023-11-14T20:34:34Z","2023-09-09T03:30:56Z","","2023-09-09T03:30:56Z","","0","CONFIRMED","Retinol"
"2023-09-09","2023-09-10","2023-11-14T20:34:34Z","2023-09-09T03:32:48Z","","2023-09-09T03:32:48Z","","0","CONFIRMED","Clay mask"
"2023-09-04T22:45:00","2023-09-04T23:00:00","2023-11-14T20:34:34Z","2023-09-09T03:33:30Z","","2023-09-09T03:33:30Z","","0","CONFIRMED","Stretch"
"2023-09-04T09:30:00","2023-09-04T13:30:00","2023-11-14T20:34:34Z","2023-09-09T03:34:29Z","","2023-09-09T03:34:29Z","","0","CONFIRMED","Study block 1"
"2023-09-04T15:00:00","2023-09-04T17:00:00","2023-11-14T20:34:34Z","2023-09-09T03:35:16Z","","2023-09-09T03:35:16Z","","0","CONFIRMED","Study block 2"
"2023-09-04T13:45:00","2023-09-04T14:45:00","2023-11-14T20:34:34Z","2023-09-09T03:36:28Z","","2023-09-09T03:36:28Z","","0","CONFIRMED","Lunch/Break"
"2023-09-16","2023-09-17","2023-11-14T20:34:34Z","2023-09-09T03:47:25Z","","2023-09-09T03:47:25Z","","0","CONFIRMED","hydrating session/massage"
"2023-09-08","2023-09-09","2023-11-14T20:34:34Z","2023-09-09T03:48:48Z","","2023-09-09T03:48:48Z","","0","CONFIRMED","hair oil day"
"2023-09-15T17:30:00","2023-09-15T18:30:00","2023-11-14T20:34:34Z","2023-09-09T04:02:11Z","","2023-09-09T04:02:11Z","","0","CONFIRMED","Eyebrow threading"
"2023-09-02T16:00:00","2023-09-02T17:00:00","2023-11-14T20:34:34Z","2023-09-09T03:22:27Z","","2023-09-09T04:02:48Z","","0","CONFIRMED","Pedicure"
"2023-09-02","2023-09-03","2023-11-14T20:34:34Z","2023-09-09T03:22:27Z","","2023-09-09T04:02:48Z","","1","CONFIRMED","Pedicure"
"2023-10-07","2023-10-08","2023-11-14T20:34:34Z","2023-09-09T03:22:27Z","","2023-09-09T04:02:48Z","","1","CONFIRMED","Pedicure"
"2023-09-11T18:30:00Z","2023-09-11T19:45:00Z","2023-11-14T20:34:34Z","2023-09-10T23:36:48Z","","2023-09-10T23:37:02Z","","0","CONFIRMED","Meeting with Tahda @ Dolcalini"
"2023-09-19T19:30:00Z","2023-09-19T20:30:00Z","2023-11-14T20:34:34Z","2023-09-14T17:08:09Z","","2023-09-14T17:08:09Z","","0","CONFIRMED","Dumbo Workshop"
"2023-09-23","2023-09-24","2023-11-14T20:34:34Z","2023-09-16T11:45:01Z","","2023-09-16T11:45:01Z","","0","CONFIRMED","Tonics birthday "
"2023-09-19T22:00:00Z","2023-09-19T23:00:00Z","2023-11-14T20:34:34Z","2023-09-18T16:52:21Z","","2023-09-18T16:52:21Z","","0","CONFIRMED","Layman Meeting"
"2023-09-20T01:00:00Z","2023-09-20T02:00:00Z","2023-11-14T20:34:34Z","2023-09-18T16:53:01Z","","2023-09-18T16:53:01Z","","0","CONFIRMED","Gabe's Meeting"
"2023-09-20T18:00:00Z","2023-09-20T19:00:00Z","2023-11-14T20:34:34Z","2023-09-18T21:34:09Z","","2023-09-18T21:34:09Z","","0","CONFIRMED","Interview w/ Rach"
"2023-09-21T18:30:00Z","2023-09-21T19:30:00Z","2023-11-14T20:34:34Z","2023-09-20T20:56:40Z","","2023-09-20T20:56:40Z","","0","CONFIRMED","Meeting w/ prof Nath"
"2023-09-06T20:30:00","2023-09-06T21:30:00","2023-11-14T20:34:34Z","2023-09-07T01:47:28Z","","2023-09-20T20:56:50Z","","0","CONFIRMED","Layman Meeting"
"2023-09-26T14:00:00Z","2023-09-26T15:00:00Z","2023-11-14T20:34:34Z","2023-09-21T00:56:43Z","","2023-09-21T00:56:43Z","","0","CONFIRMED","127 Speaktime HN118"
"2023-11-17T16:00:00Z","2023-11-17T17:00:00Z","2023-11-14T20:34:34Z","2023-09-22T19:07:17Z","Join Zoom Meeting<br><a href=https://us02web.zoom.us/j/86565195069?pwd=UmZPOUFVZTBiSjZaaDFTY0NHMWZBZz09>https://us02web.zoom.us/j/86565195069?pwd=UmZPOUFVZTBiSjZaaDFTY0NHMWZBZz09</a><br><br>Meeting ID: 865 6519 5069<br>Passcode: 928858","2023-09-22T19:07:42Z","","0","CONFIRMED","Bias, Accuracy and Ethical Issues of AI"
"2023-09-28T20:00:00Z","2023-09-28T21:00:00Z","2023-11-14T20:34:34Z","2023-09-18T17:04:01Z","<a href=https://nam10.safelinks.protection.outlook.com/?url=https%3A%2F%2Fgc-cuny-edu.zoom.us%2Fw%2F86964526141%3Ftk%3DFbJKNGGMV7uMz-IIM-kYz6pInntfun79T84NbL2uKbg.DQMAAAAUP31cPRZhanFtYTc5MlFPeXBBZU1MbWtjM3FRAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA%26pwd%3DbHVETC9qM3h6bWVSL3R6Z0xvRlVUZz09&amp;data=05%7C01%7Ccarla.sanchez50%40myhunter.cuny.edu%7Cfc77455690174f1276b508dba27e16cc%7C2a1907c3592c40cb8a887f2d40bd937a%7C0%7C0%7C638282434651454097%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C3000%7C%7C%7C&amp;sdata=ZcwU6lJj6cHFYEJgSD2N6CXG4hFxL8k97TRWeKje7Aw%3D&amp;reserved=0>https://nam10.safelinks.protection.outlook.com/?url=https%3A%2F%2Fgc-cuny-edu.zoom.us%2Fw%2F86964526141%3Ftk%3DFbJKNGGMV7uMz-IIM-kYz6pInntfun79T84NbL2uKbg.DQMAAAAUP31cPRZhanFtYTc5MlFPeXBBZU1MbWtjM3FRAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA%26pwd%3DbHVETC9qM3h6bWVSL3R6Z0xvRlVUZz09&amp;data=05%7C01%7Ccarla.sanchez50%40myhunter.cuny.edu%7Cfc77455690174f1276b508dba27e16cc%7C2a1907c3592c40cb8a887f2d40bd937a%7C0%7C0%7C638282434651454097%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C3000%7C%7C%7C&amp;sdata=ZcwU6lJj6cHFYEJgSD2N6CXG4hFxL8k97TRWeKje7Aw%3D&amp;reserved=0</a>","2023-09-27T16:52:56Z","","1","CONFIRMED","Cuny Ba Meeting"
"2023-10-03T19:00:00Z","2023-10-03T20:00:00Z","2023-11-14T20:34:34Z","2023-10-03T15:26:55Z","","2023-10-03T15:27:01Z","","3","CONFIRMED","Meeting OTR TH207"
"2023-10-17T16:00:00Z","2023-10-17T17:00:00Z","2023-11-14T20:34:34Z","2023-10-10T23:34:09Z","","2023-10-10T23:34:09Z","","0","CONFIRMED","Hop into Sarah's office hours"
"2023-10-12T14:00:00Z","2023-10-12T15:00:00Z","2023-11-14T20:34:34Z","2023-10-10T23:35:42Z","","2023-10-10T23:35:42Z","","0","CONFIRMED","meeting with Vlad"
"2023-11-03T12:30:00Z","2023-11-03T14:30:00Z","2023-11-14T20:34:34Z","2023-10-20T17:38:46Z","","2023-10-20T17:38:46Z","10 Hudson Yards, 48th Floor, New York City","0","CONFIRMED","HP - Institute B fast"
"2023-11-17T15:00:00Z","2023-11-17T16:00:00Z","2023-11-14T20:34:34Z","2023-11-08T15:27:10Z","","2023-11-08T15:27:10Z","https://us02web.zoom.us/j/87929262473","0","CONFIRMED","Interview w/ Hack Diversity"
